method signature	Jimple statement	suspicious score	ranking	source line	ef	ep	nf	failing tests
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String)>	$stack30 = <java.lang.Boolean: java.lang.Boolean TRUE>	0.0000000000	682	131	0	0	25	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String)>	$stack40 = <java.lang.Boolean: java.lang.Boolean FALSE>	0.0000000000	682	120	0	0	25	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String)>	$stack41 = <java.lang.Boolean: java.lang.Boolean TRUE>	0.0000000000	682	123	0	0	25	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String)>	$stack54 = <java.lang.Boolean: java.lang.Boolean FALSE>	0.0000000000	682	110	0	0	25	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String)>	$stack55 = <java.lang.Boolean: java.lang.Boolean TRUE>	0.0000000000	682	113	0	0	25	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String)>	$stack6 = virtualinvoke l0.<java.lang.String: int length()>()	0.0000000000	682	98	0	14	25	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String)>	$stack63 = <java.lang.Boolean: java.lang.Boolean TRUE>	0.0000000000	682	101	0	0	25	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String)>	$stack64 = <java.lang.Boolean: java.lang.Boolean FALSE>	0.0000000000	682	104	0	0	25	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String)>	$stack7 = virtualinvoke l0.<java.lang.String: int length()>()	0.0000000000	682	98	0	13	25	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String)>	$stack8 = virtualinvoke l0.<java.lang.String: int length()>()	0.0000000000	682	98	0	13	25	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String)>	$stack9 = virtualinvoke l0.<java.lang.String: int length()>()	0.0000000000	682	98	0	7	25	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String)>	goto [?= return null]	0.0000000000	682	106	0	1	25	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String)>	goto [?= return null]	0.0000000000	682	115	0	0	25	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String)>	goto [?= return null]	0.0000000000	682	125	0	6	25	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String)>	goto [?= return null]	0.0000000000	682	133	0	1	25	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String)>	if $stack10 != 5 goto return null	0.0000000000	682	98	0	6	25	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String)>	if $stack6 != 1 goto $stack7 = virtualinvoke l0.<java.lang.String: int length()>()	0.0000000000	682	98	0	14	25	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String)>	if $stack7 != 2 goto $stack8 = virtualinvoke l0.<java.lang.String: int length()>()	0.0000000000	682	98	0	13	25	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String)>	if $stack8 != 3 goto $stack9 = virtualinvoke l0.<java.lang.String: int length()>()	0.0000000000	682	98	0	13	25	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String)>	if $stack9 != 4 goto $stack10 = virtualinvoke l0.<java.lang.String: int length()>()	0.0000000000	682	98	0	7	25	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String)>	if l0 != null goto $stack6 = virtualinvoke l0.<java.lang.String: int length()>()	0.0000000000	682	95	0	14	25	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String)>	if l1 != 70 goto (branch)	0.0000000000	682	103	0	1	25	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String)>	if l1 != 70 goto return null	0.0000000000	682	139	0	0	25	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String)>	if l1 != 78 goto (branch)	0.0000000000	682	109	0	0	25	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String)>	if l1 != 79 goto (branch)	0.0000000000	682	112	0	0	25	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String)>	if l1 != 79 goto (branch)	0.0000000000	682	119	0	6	25	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String)>	if l1 != 84 goto (branch)	0.0000000000	682	100	0	1	25	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String)>	if l1 != 84 goto (branch)	0.0000000000	682	130	0	1	25	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String)>	if l1 != 89 goto (branch)	0.0000000000	682	122	0	6	25	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String)>	if l1 == 102 goto $stack64 = <java.lang.Boolean: java.lang.Boolean FALSE>	0.0000000000	682	103	0	1	25	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String)>	if l1 == 102 goto (branch)	0.0000000000	682	139	0	0	25	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String)>	if l1 == 110 goto $stack64 = <java.lang.Boolean: java.lang.Boolean FALSE>	0.0000000000	682	103	0	1	25	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String)>	if l1 == 110 goto (branch)	0.0000000000	682	109	0	0	25	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String)>	if l1 == 111 goto (branch)	0.0000000000	682	112	0	0	25	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String)>	if l1 == 111 goto (branch)	0.0000000000	682	119	0	6	25	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String)>	if l1 == 116 goto $stack63 = <java.lang.Boolean: java.lang.Boolean TRUE>	0.0000000000	682	100	0	1	25	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String)>	if l1 == 116 goto (branch)	0.0000000000	682	130	0	1	25	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String)>	if l1 == 121 goto $stack63 = <java.lang.Boolean: java.lang.Boolean TRUE>	0.0000000000	682	100	0	1	25	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String)>	if l1 == 121 goto (branch)	0.0000000000	682	122	0	6	25	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String)>	if l1 == 78 goto $stack64 = <java.lang.Boolean: java.lang.Boolean FALSE>	0.0000000000	682	103	0	1	25	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String)>	if l1 == 89 goto $stack63 = <java.lang.Boolean: java.lang.Boolean TRUE>	0.0000000000	682	100	0	1	25	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String)>	if l2 != 65 goto return null	0.0000000000	682	139	0	0	25	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String)>	if l2 != 69 goto (branch)	0.0000000000	682	122	0	0	25	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String)>	if l2 != 70 goto (branch)	0.0000000000	682	119	0	0	25	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String)>	if l2 != 78 goto (branch)	0.0000000000	682	112	0	0	25	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String)>	if l2 != 79 goto (branch)	0.0000000000	682	109	0	0	25	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String)>	if l2 != 82 goto (branch)	0.0000000000	682	130	0	0	25	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String)>	if l2 == 101 goto (branch)	0.0000000000	682	122	0	0	25	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String)>	if l2 == 102 goto (branch)	0.0000000000	682	119	0	0	25	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String)>	if l2 == 110 goto $stack55 = <java.lang.Boolean: java.lang.Boolean TRUE>	0.0000000000	682	112	0	0	25	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String)>	if l2 == 111 goto $stack54 = <java.lang.Boolean: java.lang.Boolean FALSE>	0.0000000000	682	109	0	0	25	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String)>	if l2 == 114 goto (branch)	0.0000000000	682	130	0	0	25	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String)>	if l2 == 97 goto (branch)	0.0000000000	682	139	0	0	25	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String)>	if l3 != 70 goto (branch)	0.0000000000	682	119	0	0	25	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String)>	if l3 != 76 goto return null	0.0000000000	682	139	0	0	25	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String)>	if l3 != 83 goto (branch)	0.0000000000	682	122	0	0	25	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String)>	if l3 != 85 goto (branch)	0.0000000000	682	130	0	0	25	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String)>	if l3 == 102 goto $stack40 = <java.lang.Boolean: java.lang.Boolean FALSE>	0.0000000000	682	119	0	0	25	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String)>	if l3 == 108 goto (branch)	0.0000000000	682	139	0	0	25	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String)>	if l3 == 115 goto $stack41 = <java.lang.Boolean: java.lang.Boolean TRUE>	0.0000000000	682	122	0	0	25	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String)>	if l3 == 117 goto (branch)	0.0000000000	682	130	0	0	25	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String)>	if l4 != 69 goto (branch)	0.0000000000	682	130	0	0	25	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String)>	if l4 != 83 goto return null	0.0000000000	682	139	0	0	25	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String)>	if l4 == 101 goto $stack30 = <java.lang.Boolean: java.lang.Boolean TRUE>	0.0000000000	682	130	0	0	25	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String)>	if l4 == 115 goto (branch)	0.0000000000	682	139	0	0	25	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String)>	if l5 != 69 goto return null	0.0000000000	682	139	0	0	25	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String)>	if l5 == 101 goto $stack16 = <java.lang.Boolean: java.lang.Boolean FALSE>	0.0000000000	682	139	0	0	25	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String)>	l1 = virtualinvoke l0.<java.lang.String: char charAt(int)>(0)	0.0000000000	682	99	0	1	25	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String)>	l1 = virtualinvoke l0.<java.lang.String: char charAt(int)>(0)	0.0000000000	682	107	0	0	25	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String)>	l1 = virtualinvoke l0.<java.lang.String: char charAt(int)>(0)	0.0000000000	682	116	0	6	25	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String)>	l1 = virtualinvoke l0.<java.lang.String: char charAt(int)>(0)	0.0000000000	682	126	0	1	25	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String)>	l1 = virtualinvoke l0.<java.lang.String: char charAt(int)>(0)	0.0000000000	682	134	0	0	25	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String)>	l2 = virtualinvoke l0.<java.lang.String: char charAt(int)>(1)	0.0000000000	682	108	0	0	25	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String)>	l2 = virtualinvoke l0.<java.lang.String: char charAt(int)>(1)	0.0000000000	682	117	0	6	25	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String)>	l2 = virtualinvoke l0.<java.lang.String: char charAt(int)>(1)	0.0000000000	682	127	0	1	25	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String)>	l2 = virtualinvoke l0.<java.lang.String: char charAt(int)>(1)	0.0000000000	682	135	0	0	25	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String)>	l3 = virtualinvoke l0.<java.lang.String: char charAt(int)>(2)	0.0000000000	682	118	0	6	25	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String)>	l3 = virtualinvoke l0.<java.lang.String: char charAt(int)>(2)	0.0000000000	682	128	0	1	25	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String)>	l3 = virtualinvoke l0.<java.lang.String: char charAt(int)>(2)	0.0000000000	682	136	0	0	25	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String)>	l4 = virtualinvoke l0.<java.lang.String: char charAt(int)>(3)	0.0000000000	682	129	0	1	25	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String)>	l4 = virtualinvoke l0.<java.lang.String: char charAt(int)>(3)	0.0000000000	682	137	0	0	25	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String)>	l5 = virtualinvoke l0.<java.lang.String: char charAt(int)>(4)	0.0000000000	682	138	0	0	25	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String)>	return $stack16	0.0000000000	682	140	0	0	25	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String)>	return $stack30	0.0000000000	682	131	0	0	25	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String)>	return $stack40	0.0000000000	682	120	0	0	25	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String)>	return $stack41	0.0000000000	682	123	0	0	25	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String)>	return $stack54	0.0000000000	682	110	0	0	25	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String)>	return $stack55	0.0000000000	682	113	0	0	25	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String)>	return $stack63	0.0000000000	682	101	0	0	25	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String)>	return $stack64	0.0000000000	682	104	0	0	25	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String)>	return null	0.0000000000	682	96	0	0	25	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String)>	return null	0.0000000000	682	143	0	14	25	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String,java.lang.String,java.lang.String,java.lang.String)>	$stack12 = <java.lang.Boolean: java.lang.Boolean FALSE>	0.0000000000	682	163	0	0	25	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String,java.lang.String,java.lang.String,java.lang.String)>	$stack13 = <java.lang.Boolean: java.lang.Boolean TRUE>	0.0000000000	682	162	0	0	25	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String,java.lang.String,java.lang.String,java.lang.String)>	$stack4 = virtualinvoke l0.<java.lang.String: boolean equals(java.lang.Object)>(l1)	0.0000000000	682	165	0	21	25	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String,java.lang.String,java.lang.String,java.lang.String)>	$stack5 = virtualinvoke l0.<java.lang.String: boolean equals(java.lang.Object)>(l2)	0.0000000000	682	166	0	17	25	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String,java.lang.String,java.lang.String,java.lang.String)>	$stack6 = virtualinvoke l0.<java.lang.String: boolean equals(java.lang.Object)>(l3)	0.0000000000	682	167	0	16	25	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String,java.lang.String,java.lang.String,java.lang.String)>	$stack7 = new java.lang.IllegalArgumentException	0.0000000000	682	168	0	16	25	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String,java.lang.String,java.lang.String,java.lang.String)>	$stack8 = <java.lang.Boolean: java.lang.Boolean FALSE>	0.0000000000	682	166	0	1	25	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String,java.lang.String,java.lang.String,java.lang.String)>	$stack9 = <java.lang.Boolean: java.lang.Boolean TRUE>	0.0000000000	682	165	0	4	25	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String,java.lang.String,java.lang.String,java.lang.String)>	if $stack4 == 0 goto $stack5 = virtualinvoke l0.<java.lang.String: boolean equals(java.lang.Object)>(l2)	0.0000000000	682	165	0	21	25	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String,java.lang.String,java.lang.String,java.lang.String)>	if $stack5 == 0 goto $stack6 = virtualinvoke l0.<java.lang.String: boolean equals(java.lang.Object)>(l3)	0.0000000000	682	166	0	17	25	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String,java.lang.String,java.lang.String,java.lang.String)>	if $stack6 == 0 goto $stack7 = new java.lang.IllegalArgumentException	0.0000000000	682	167	0	16	25	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String,java.lang.String,java.lang.String,java.lang.String)>	if l0 != null goto $stack4 = virtualinvoke l0.<java.lang.String: boolean equals(java.lang.Object)>(l1)	0.0000000000	682	160	0	21	25	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String,java.lang.String,java.lang.String,java.lang.String)>	if l1 != null goto (branch)	0.0000000000	682	162	0	0	25	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String,java.lang.String,java.lang.String,java.lang.String)>	if l2 != null goto $stack4 = virtualinvoke l0.<java.lang.String: boolean equals(java.lang.Object)>(l1)	0.0000000000	682	163	0	0	25	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String,java.lang.String,java.lang.String,java.lang.String)>	if l3 != null goto (branch)	0.0000000000	682	161	0	0	25	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String,java.lang.String,java.lang.String,java.lang.String)>	return $stack12	0.0000000000	682	163	0	0	25	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String,java.lang.String,java.lang.String,java.lang.String)>	return $stack13	0.0000000000	682	162	0	0	25	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String,java.lang.String,java.lang.String,java.lang.String)>	return $stack8	0.0000000000	682	166	0	1	25	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String,java.lang.String,java.lang.String,java.lang.String)>	return $stack9	0.0000000000	682	165	0	4	25	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String,java.lang.String,java.lang.String,java.lang.String)>	return null	0.0000000000	682	161	0	0	25	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String,java.lang.String,java.lang.String,java.lang.String)>	return null	0.0000000000	682	167	0	0	25	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String,java.lang.String,java.lang.String,java.lang.String)>	specialinvoke $stack7.<java.lang.IllegalArgumentException: void <init>()>()	0.0000000000	682	168	0	16	25	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String,java.lang.String,java.lang.String,java.lang.String)>	throw $stack7	0.0000000000	682	168	0	16	25	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	$stack10 = virtualinvoke l0.<java.lang.String: int length()>()	0.0000000000	682	253	0	9	25	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	$stack100 = l4 + 1	0.0000000000	682	273	0	0	25	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	$stack103 = l4 + 1	0.0000000000	682	272	0	0	25	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	$stack105 = new java.lang.NumberFormatException	0.0000000000	682	270	0	0	25	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	$stack107 = virtualinvoke l0.<java.lang.String: char charAt(int)>(0)	0.0000000000	682	253	0	0	25	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	$stack108 = staticinvoke <java.lang.Character: boolean isDigit(char)>($stack107)	0.0000000000	682	253	0	0	25	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	$stack11 = virtualinvoke l0.<java.lang.String: boolean startsWith(java.lang.String)>("--")	0.0000000000	682	256	0	9	25	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	$stack12 = virtualinvoke l0.<java.lang.String: boolean startsWith(java.lang.String)>("0x")	0.0000000000	682	259	0	9	25	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	$stack13 = staticinvoke <java.lang.Integer: java.lang.Integer decode(java.lang.String)>(l0)	0.0000000000	682	260	0	0	25	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	$stack14 = virtualinvoke l0.<java.lang.String: boolean startsWith(java.lang.String)>("-0x")	0.0000000000	682	259	0	9	25	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	$stack15 = virtualinvoke l0.<java.lang.String: int length()>()	0.0000000000	682	262	0	9	25	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	$stack16 = $stack15 - 1	0.0000000000	682	262	0	9	25	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	$stack19 = virtualinvoke l0.<java.lang.String: int indexOf(int)>(101)	0.0000000000	682	266	0	9	25	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	$stack20 = virtualinvoke l0.<java.lang.String: int indexOf(int)>(69)	0.0000000000	682	266	0	9	25	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	$stack21 = $stack19 + $stack20	0.0000000000	682	266	0	9	25	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	$stack22 = staticinvoke <java.lang.Character: boolean isDigit(char)>(l1)	0.0000000000	682	275	0	9	25	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	$stack23 = new java.math.BigDecimal	0.0000000000	682	316	0	0	25	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	$stack24 = virtualinvoke l6#39.<java.math.BigDecimal: float floatValue()>()	0.0000000000	682	317	0	0	25	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	$stack25 = (double) $stack24	0.0000000000	682	317	0	0	25	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	$stack26 = staticinvoke <java.math.BigDecimal: java.math.BigDecimal valueOf(double)>($stack25)	0.0000000000	682	317	0	0	25	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	$stack27 = virtualinvoke l6#39.<java.math.BigDecimal: double doubleValue()>()	0.0000000000	682	319	0	0	25	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	$stack28 = staticinvoke <java.math.BigDecimal: java.math.BigDecimal valueOf(double)>($stack27)	0.0000000000	682	319	0	0	25	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	$stack29 = virtualinvoke l6#39.<java.math.BigDecimal: double doubleValue()>()	0.0000000000	682	320	0	0	25	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	$stack30 = staticinvoke <java.lang.Double: java.lang.Double valueOf(double)>($stack29)	0.0000000000	682	320	0	0	25	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	$stack31 = virtualinvoke l6#39.<java.math.BigDecimal: float floatValue()>()	0.0000000000	682	318	0	0	25	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	$stack32 = staticinvoke <java.lang.Float: java.lang.Float valueOf(float)>($stack31)	0.0000000000	682	318	0	0	25	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	$stack36 = new java.math.BigInteger	0.0000000000	682	308	0	4	25	
