method signature	Jimple statement	suspicious score	ranking	source line	ef	ep	nf	failing tests
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String)>	if l4 == 101 goto $stack30 = <java.lang.Boolean: java.lang.Boolean TRUE>	0.0000000000	670	130	0	0	21	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String)>	if l4 == 115 goto (branch)	0.0000000000	670	139	0	0	21	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String)>	if l5 != 69 goto return null	0.0000000000	670	139	0	0	21	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String)>	if l5 == 101 goto $stack16 = <java.lang.Boolean: java.lang.Boolean FALSE>	0.0000000000	670	139	0	0	21	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String)>	l1 = virtualinvoke l0.<java.lang.String: char charAt(int)>(0)	0.0000000000	670	99	0	1	21	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String)>	l1 = virtualinvoke l0.<java.lang.String: char charAt(int)>(0)	0.0000000000	670	107	0	0	21	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String)>	l1 = virtualinvoke l0.<java.lang.String: char charAt(int)>(0)	0.0000000000	670	116	0	6	21	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String)>	l1 = virtualinvoke l0.<java.lang.String: char charAt(int)>(0)	0.0000000000	670	126	0	1	21	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String)>	l1 = virtualinvoke l0.<java.lang.String: char charAt(int)>(0)	0.0000000000	670	134	0	0	21	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String)>	l2 = virtualinvoke l0.<java.lang.String: char charAt(int)>(1)	0.0000000000	670	108	0	0	21	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String)>	l2 = virtualinvoke l0.<java.lang.String: char charAt(int)>(1)	0.0000000000	670	117	0	6	21	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String)>	l2 = virtualinvoke l0.<java.lang.String: char charAt(int)>(1)	0.0000000000	670	127	0	1	21	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String)>	l2 = virtualinvoke l0.<java.lang.String: char charAt(int)>(1)	0.0000000000	670	135	0	0	21	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String)>	l3 = virtualinvoke l0.<java.lang.String: char charAt(int)>(2)	0.0000000000	670	118	0	6	21	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String)>	l3 = virtualinvoke l0.<java.lang.String: char charAt(int)>(2)	0.0000000000	670	128	0	1	21	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String)>	l3 = virtualinvoke l0.<java.lang.String: char charAt(int)>(2)	0.0000000000	670	136	0	0	21	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String)>	l4 = virtualinvoke l0.<java.lang.String: char charAt(int)>(3)	0.0000000000	670	129	0	1	21	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String)>	l4 = virtualinvoke l0.<java.lang.String: char charAt(int)>(3)	0.0000000000	670	137	0	0	21	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String)>	l5 = virtualinvoke l0.<java.lang.String: char charAt(int)>(4)	0.0000000000	670	138	0	0	21	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String)>	return $stack16	0.0000000000	670	140	0	0	21	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String)>	return $stack30	0.0000000000	670	131	0	0	21	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String)>	return $stack40	0.0000000000	670	120	0	0	21	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String)>	return $stack41	0.0000000000	670	123	0	0	21	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String)>	return $stack54	0.0000000000	670	110	0	0	21	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String)>	return $stack55	0.0000000000	670	113	0	0	21	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String)>	return $stack63	0.0000000000	670	101	0	0	21	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String)>	return $stack64	0.0000000000	670	104	0	0	21	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String)>	return null	0.0000000000	670	96	0	0	21	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String)>	return null	0.0000000000	670	143	0	14	21	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String,java.lang.String,java.lang.String,java.lang.String)>	$stack12 = <java.lang.Boolean: java.lang.Boolean FALSE>	0.0000000000	670	163	0	0	21	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String,java.lang.String,java.lang.String,java.lang.String)>	$stack13 = <java.lang.Boolean: java.lang.Boolean TRUE>	0.0000000000	670	162	0	0	21	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String,java.lang.String,java.lang.String,java.lang.String)>	$stack4 = virtualinvoke l0.<java.lang.String: boolean equals(java.lang.Object)>(l1)	0.0000000000	670	165	0	21	21	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String,java.lang.String,java.lang.String,java.lang.String)>	$stack5 = virtualinvoke l0.<java.lang.String: boolean equals(java.lang.Object)>(l2)	0.0000000000	670	166	0	17	21	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String,java.lang.String,java.lang.String,java.lang.String)>	$stack6 = virtualinvoke l0.<java.lang.String: boolean equals(java.lang.Object)>(l3)	0.0000000000	670	167	0	16	21	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String,java.lang.String,java.lang.String,java.lang.String)>	$stack7 = new java.lang.IllegalArgumentException	0.0000000000	670	168	0	16	21	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String,java.lang.String,java.lang.String,java.lang.String)>	$stack8 = <java.lang.Boolean: java.lang.Boolean FALSE>	0.0000000000	670	166	0	1	21	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String,java.lang.String,java.lang.String,java.lang.String)>	$stack9 = <java.lang.Boolean: java.lang.Boolean TRUE>	0.0000000000	670	165	0	4	21	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String,java.lang.String,java.lang.String,java.lang.String)>	if $stack4 == 0 goto $stack5 = virtualinvoke l0.<java.lang.String: boolean equals(java.lang.Object)>(l2)	0.0000000000	670	165	0	21	21	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String,java.lang.String,java.lang.String,java.lang.String)>	if $stack5 == 0 goto $stack6 = virtualinvoke l0.<java.lang.String: boolean equals(java.lang.Object)>(l3)	0.0000000000	670	166	0	17	21	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String,java.lang.String,java.lang.String,java.lang.String)>	if $stack6 == 0 goto $stack7 = new java.lang.IllegalArgumentException	0.0000000000	670	167	0	16	21	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String,java.lang.String,java.lang.String,java.lang.String)>	if l0 != null goto $stack4 = virtualinvoke l0.<java.lang.String: boolean equals(java.lang.Object)>(l1)	0.0000000000	670	160	0	21	21	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String,java.lang.String,java.lang.String,java.lang.String)>	if l1 != null goto (branch)	0.0000000000	670	162	0	0	21	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String,java.lang.String,java.lang.String,java.lang.String)>	if l2 != null goto $stack4 = virtualinvoke l0.<java.lang.String: boolean equals(java.lang.Object)>(l1)	0.0000000000	670	163	0	0	21	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String,java.lang.String,java.lang.String,java.lang.String)>	if l3 != null goto (branch)	0.0000000000	670	161	0	0	21	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String,java.lang.String,java.lang.String,java.lang.String)>	return $stack12	0.0000000000	670	163	0	0	21	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String,java.lang.String,java.lang.String,java.lang.String)>	return $stack13	0.0000000000	670	162	0	0	21	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String,java.lang.String,java.lang.String,java.lang.String)>	return $stack8	0.0000000000	670	166	0	1	21	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String,java.lang.String,java.lang.String,java.lang.String)>	return $stack9	0.0000000000	670	165	0	4	21	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String,java.lang.String,java.lang.String,java.lang.String)>	return null	0.0000000000	670	161	0	0	21	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String,java.lang.String,java.lang.String,java.lang.String)>	return null	0.0000000000	670	167	0	0	21	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String,java.lang.String,java.lang.String,java.lang.String)>	specialinvoke $stack7.<java.lang.IllegalArgumentException: void <init>()>()	0.0000000000	670	168	0	16	21	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Boolean strToBoolean(java.lang.String,java.lang.String,java.lang.String,java.lang.String)>	throw $stack7	0.0000000000	670	168	0	16	21	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	$stack10 = virtualinvoke l0.<java.lang.String: int length()>()	0.0000000000	670	253	0	9	21	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	$stack100 = l4 + 1	0.0000000000	670	273	0	0	21	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	$stack103 = l4 + 1	0.0000000000	670	272	0	0	21	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	$stack105 = new java.lang.NumberFormatException	0.0000000000	670	270	0	0	21	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	$stack107 = virtualinvoke l0.<java.lang.String: char charAt(int)>(0)	0.0000000000	670	253	0	0	21	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	$stack108 = staticinvoke <java.lang.Character: boolean isDigit(char)>($stack107)	0.0000000000	670	253	0	0	21	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	$stack11 = virtualinvoke l0.<java.lang.String: boolean startsWith(java.lang.String)>("--")	0.0000000000	670	256	0	9	21	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	$stack12 = virtualinvoke l0.<java.lang.String: boolean startsWith(java.lang.String)>("0x")	0.0000000000	670	259	0	9	21	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	$stack13 = staticinvoke <java.lang.Integer: java.lang.Integer decode(java.lang.String)>(l0)	0.0000000000	670	260	0	0	21	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	$stack14 = virtualinvoke l0.<java.lang.String: boolean startsWith(java.lang.String)>("-0x")	0.0000000000	670	259	0	9	21	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	$stack15 = virtualinvoke l0.<java.lang.String: int length()>()	0.0000000000	670	262	0	9	21	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	$stack16 = $stack15 - 1	0.0000000000	670	262	0	9	21	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	$stack19 = virtualinvoke l0.<java.lang.String: int indexOf(int)>(101)	0.0000000000	670	266	0	9	21	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	$stack20 = virtualinvoke l0.<java.lang.String: int indexOf(int)>(69)	0.0000000000	670	266	0	9	21	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	$stack21 = $stack19 + $stack20	0.0000000000	670	266	0	9	21	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	$stack22 = staticinvoke <java.lang.Character: boolean isDigit(char)>(l1)	0.0000000000	670	275	0	9	21	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	$stack23 = new java.math.BigDecimal	0.0000000000	670	316	0	0	21	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	$stack24 = virtualinvoke l6#39.<java.math.BigDecimal: float floatValue()>()	0.0000000000	670	317	0	0	21	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	$stack25 = (double) $stack24	0.0000000000	670	317	0	0	21	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	$stack26 = staticinvoke <java.math.BigDecimal: java.math.BigDecimal valueOf(double)>($stack25)	0.0000000000	670	317	0	0	21	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	$stack27 = virtualinvoke l6#39.<java.math.BigDecimal: double doubleValue()>()	0.0000000000	670	319	0	0	21	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	$stack28 = staticinvoke <java.math.BigDecimal: java.math.BigDecimal valueOf(double)>($stack27)	0.0000000000	670	319	0	0	21	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	$stack29 = virtualinvoke l6#39.<java.math.BigDecimal: double doubleValue()>()	0.0000000000	670	320	0	0	21	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	$stack30 = staticinvoke <java.lang.Double: java.lang.Double valueOf(double)>($stack29)	0.0000000000	670	320	0	0	21	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	$stack31 = virtualinvoke l6#39.<java.math.BigDecimal: float floatValue()>()	0.0000000000	670	318	0	0	21	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	$stack32 = staticinvoke <java.lang.Float: java.lang.Float valueOf(float)>($stack31)	0.0000000000	670	318	0	0	21	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	$stack36 = new java.math.BigInteger	0.0000000000	670	308	0	4	21	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	$stack37 = virtualinvoke l6#38.<java.math.BigInteger: int intValue()>()	0.0000000000	670	309	0	1	21	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	$stack38 = (long) $stack37	0.0000000000	670	309	0	1	21	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	$stack39 = staticinvoke <java.math.BigInteger: java.math.BigInteger valueOf(long)>($stack38)	0.0000000000	670	309	0	1	21	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	$stack40 = virtualinvoke l6#38.<java.math.BigInteger: long longValue()>()	0.0000000000	670	311	0	1	21	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	$stack41 = staticinvoke <java.math.BigInteger: java.math.BigInteger valueOf(long)>($stack40)	0.0000000000	670	311	0	1	21	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	$stack42 = virtualinvoke l6#38.<java.math.BigInteger: long longValue()>()	0.0000000000	670	312	0	0	21	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	$stack43 = staticinvoke <java.lang.Long: java.lang.Long valueOf(long)>($stack42)	0.0000000000	670	312	0	0	21	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	$stack44 = virtualinvoke l6#38.<java.math.BigInteger: int intValue()>()	0.0000000000	670	310	0	0	21	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	$stack45 = staticinvoke <java.lang.Integer: java.lang.Integer valueOf(int)>($stack44)	0.0000000000	670	310	0	0	21	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	$stack46 = virtualinvoke l0.<java.lang.String: int length()>()	0.0000000000	670	302	0	0	21	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	$stack47 = $stack46 - 1	0.0000000000	670	302	0	0	21	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	$stack50 = l5 + 1	0.0000000000	670	303	0	0	21	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	$stack53 = virtualinvoke l0.<java.lang.String: int length()>()	0.0000000000	670	279	0	5	21	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	$stack54 = $stack53 - 1	0.0000000000	670	279	0	5	21	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	$stack56 = new java.lang.NumberFormatException	0.0000000000	670	290	0	0	21	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	$stack58 = virtualinvoke l6.<java.lang.String: char charAt(int)>(0)	0.0000000000	670	282	0	0	21	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	$stack59 = staticinvoke <comp5111.assignment.cut.Subject$StringAlgorithms: boolean isDigits(java.lang.String)>(l6)	0.0000000000	670	282	0	0	21	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	$stack60 = new java.math.BigInteger	0.0000000000	670	283	0	0	21	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	$stack61 = virtualinvoke l7.<java.math.BigInteger: int intValue()>()	0.0000000000	670	284	0	0	21	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	$stack62 = (long) $stack61	0.0000000000	670	284	0	0	21	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	$stack63 = staticinvoke <java.math.BigInteger: java.math.BigInteger valueOf(long)>($stack62)	0.0000000000	670	284	0	0	21	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	$stack64 = virtualinvoke l7.<java.math.BigInteger: long longValue()>()	0.0000000000	670	286	0	0	21	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	$stack65 = staticinvoke <java.math.BigInteger: java.math.BigInteger valueOf(long)>($stack64)	0.0000000000	670	286	0	0	21	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	$stack66 = virtualinvoke l7.<java.math.BigInteger: long longValue()>()	0.0000000000	670	287	0	0	21	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	$stack67 = staticinvoke <java.lang.Long: java.lang.Long valueOf(long)>($stack66)	0.0000000000	670	287	0	0	21	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	$stack68 = virtualinvoke l7.<java.math.BigInteger: int intValue()>()	0.0000000000	670	285	0	0	21	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	$stack69 = staticinvoke <java.lang.Integer: java.lang.Integer valueOf(int)>($stack68)	0.0000000000	670	285	0	0	21	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	$stack70 = virtualinvoke l6.<java.lang.String: java.lang.String substring(int)>(1)	0.0000000000	670	282	0	0	21	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	$stack71 = staticinvoke <comp5111.assignment.cut.Subject$StringAlgorithms: boolean isDigits(java.lang.String)>($stack70)	0.0000000000	670	282	0	0	21	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	$stack76 = staticinvoke <java.lang.Float: java.lang.Float valueOf(java.lang.String)>(l6)	0.0000000000	670	292	0	0	21	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	$stack77 = new java.math.BigDecimal	0.0000000000	670	294	0	0	21	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	$stack78 = virtualinvoke l7#34.<java.math.BigDecimal: double doubleValue()>()	0.0000000000	670	295	0	0	21	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	$stack79 = staticinvoke <java.math.BigDecimal: java.math.BigDecimal valueOf(double)>($stack78)	0.0000000000	670	295	0	0	21	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	$stack8 = virtualinvoke l0.<java.lang.String: int length()>()	0.0000000000	670	253	0	10	21	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	$stack80 = virtualinvoke l7#34.<java.math.BigDecimal: double doubleValue()>()	0.0000000000	670	296	0	0	21	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	$stack81 = staticinvoke <java.lang.Double: java.lang.Double valueOf(double)>($stack80)	0.0000000000	670	296	0	0	21	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	$stack82 = new java.lang.NumberFormatException	0.0000000000	670	299	0	5	21	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	$stack88 = virtualinvoke l0.<java.lang.String: int length()>()	0.0000000000	670	276	0	0	21	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	$stack89 = $stack88 - 1	0.0000000000	670	276	0	0	21	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	$stack96 = l5 + 1	0.0000000000	670	277	0	0	21	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	$stack97 = virtualinvoke l0.<java.lang.String: int length()>()	0.0000000000	670	277	0	0	21	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	$stack98 = $stack97 - 1	0.0000000000	670	277	0	0	21	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	goto [?= $stack22 = staticinvoke <java.lang.Character: boolean isDigit(char)>(l1)]	0.0000000000	670	272	0	0	21	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	goto [?= $stack22 = staticinvoke <java.lang.Character: boolean isDigit(char)>(l1)]	0.0000000000	670	273	0	0	21	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	goto [?= $stack53 = virtualinvoke l0.<java.lang.String: int length()>()]	0.0000000000	670	277	0	0	21	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	goto [?= (branch)]	0.0000000000	670	303	0	0	21	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	if $stack10 != 1 goto $stack11 = virtualinvoke l0.<java.lang.String: boolean startsWith(java.lang.String)>("--")	0.0000000000	670	253	0	9	21	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	if $stack108 != 0 goto $stack11 = virtualinvoke l0.<java.lang.String: boolean startsWith(java.lang.String)>("--")	0.0000000000	670	253	0	0	21	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	if $stack11 == 0 goto $stack12 = virtualinvoke l0.<java.lang.String: boolean startsWith(java.lang.String)>("0x")	0.0000000000	670	256	0	9	21	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	if $stack12 != 0 goto $stack13 = staticinvoke <java.lang.Integer: java.lang.Integer decode(java.lang.String)>(l0)	0.0000000000	670	259	0	9	21	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	if $stack14 == 0 goto $stack15 = virtualinvoke l0.<java.lang.String: int length()>()	0.0000000000	670	259	0	9	21	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	if $stack22 != 0 goto (branch)	0.0000000000	670	275	0	9	21	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	if $stack58 != 45 goto $stack59 = staticinvoke <comp5111.assignment.cut.Subject$StringAlgorithms: boolean isDigits(java.lang.String)>(l6)	0.0000000000	670	282	0	0	21	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	if $stack59 == 0 goto $stack56 = new java.lang.NumberFormatException	0.0000000000	670	282	0	0	21	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	if $stack71 != 0 goto $stack60 = new java.math.BigInteger	0.0000000000	670	282	0	0	21	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	if $stack8 == 0 goto return null	0.0000000000	670	253	0	10	21	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	if l0 == null goto return null	0.0000000000	670	253	0	10	21	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	if l1 != 68 goto $stack82 = new java.lang.NumberFormatException	0.0000000000	670	293	0	5	21	
<comp5111.assignment.cut.Subject$StringAlgorithms: java.lang.Number parseNumber(java.lang.String)>	if l1 != 70 goto (branch)	0.0000000000	670	291	0	5	21	
